variant,date,window_index,time_mode,scale_structure,diagnostic,module_path,module_type,mean,min,max
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.1,MaternKernel,1.506362533290116,0.5012703567344479,4.092719984541158
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006552040193181488,0.005775768671125481,0.00738152815616035
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.0348932160822206,0.0348932160822206,0.0348932160822206
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.014730922929219854,0.014730922929219854,0.014730922929219854
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.2.raw_constant,Parameter,0.04795912723487903,0.04795912723487903,0.04795912723487903
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.004198803097447691,-0.004198803097447691,-0.004198803097447691
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.009760596887721353,-0.009760596887721353,-0.009760596887721353
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.04272676476760656,-0.04272676476760656,-0.04272676476760656
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.060128252520911744,-0.060128252520911744,-0.060128252520911744
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.0018163130386130103,-0.0018163130386130103,-0.0018163130386130103
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.03160378162942079,-0.03160378162942079,-0.03160378162942079
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.035136285834589054,-0.035136285834589054,-0.035136285834589054
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.021955169841791713,0.021955169841791713,0.021955169841791713
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.01862280468393851,0.01862280468393851,0.01862280468393851
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.12.raw_constant,Parameter,0.003322983740550356,0.003322983740550356,0.003322983740550356
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.012683868975127067,-0.012683868975127067,-0.012683868975127067
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.013214808928686213,-0.013214808928686213,-0.013214808928686213
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.009048811432728674,-0.009048811432728674,-0.009048811432728674
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.008114583281209873,-0.008114583281209873,-0.008114583281209873
positive_beta_prior__global_scale_lengthscale_only,2025-10-31,5,lengthscale_only,global_scale,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.008775985546187037,-0.008775985546187037,-0.008775985546187037
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,outputscale,covar_module.kernels.0,AdditiveKernel,0.0323756224726287,0.0323756224726287,0.0323756224726287
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.06158632515740447,0.06158632515740447,0.06158632515740447
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,1.3725543979262753,0.30202377265182967,2.9805243534243484
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.6555689768160489,0.42346838345088844,0.8342161857020669
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.6689235350733744,0.3989409465412149,0.8446238243219176
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.0,MaternKernel,0.029697683816280965,0.029697683816280965,0.029697683816280965
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.1,MaternKernel,1.2164935110968933,0.3136335867047766,2.739939105565685
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.0,MaternKernel,0.025051632412883027,0.025051632412883027,0.025051632412883027
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.1.kernels.0,MaternKernel,0.6990168289377584,0.556190213130505,0.8226636811172192
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.kernels.1.kernels.1,RQKernel,0.699009422905821,0.5389978478310978,0.8271557097803781
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.0.kernels.0,MaternKernel,0.6448570502041208,0.48465718975952155,0.8304755713134178
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.0.kernels.1,RQKernel,0.6317123595890657,0.4292670134860638,0.8463228954962811
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.kernels.1,MaternKernel,1.858560301763233,0.7366977689063381,4.360980179373181
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006503981174556249,0.005705938891609128,0.007149023239807967
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.026834932746182174,0.026834932746182174,0.026834932746182174
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.04231289897367973,0.04231289897367973,0.04231289897367973
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.2.raw_constant,Parameter,-0.029622701320451316,-0.029622701320451316,-0.029622701320451316
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.09160408834425451,-0.09160408834425451,-0.09160408834425451
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.08970492469180733,-0.08970492469180733,-0.08970492469180733
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.0378620637686407,-0.0378620637686407,-0.0378620637686407
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.10029241680270903,-0.10029241680270903,-0.10029241680270903
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.034926457273206445,-0.034926457273206445,-0.034926457273206445
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.025930243141956973,-0.025930243141956973,-0.025930243141956973
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.07639183117341831,-0.07639183117341831,-0.07639183117341831
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.08899034264179116,0.08899034264179116,0.08899034264179116
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.09668665485994485,0.09668665485994485,0.09668665485994485
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.12.raw_constant,Parameter,0.05658956012969504,0.05658956012969504,0.05658956012969504
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.13.raw_constant,Parameter,0.033241373007858066,0.033241373007858066,0.033241373007858066
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.02634806189058974,-0.02634806189058974,-0.02634806189058974
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.0046201258781159455,-0.0046201258781159455,-0.0046201258781159455
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.016470549610990145,-0.016470549610990145,-0.016470549610990145
positive_beta_prior__global_scale_neither,2025-10-31,5,neither,global_scale,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.04287795779334991,-0.04287795779334991,-0.04287795779334991
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,time_varying_effective_lengthscale_train,covar_module.kernels.0,_Module,0.006799655840507228,0.002237103556525219,0.015174254127706201
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.0021604033777960097,0.0021604033777960097,0.0021604033777960097
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.2535874003637208,0.2535874003637208,0.2535874003637208
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.14204773391167172,0.14204773391167172,0.14204773391167172
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0020151740973651877,0.0020151740973651877,0.0020151740973651877
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9189333218082706,0.31841058732655003,1.7794074834037494
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.3908423700313978,0.3908423700313978,0.3908423700313978
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6046826520999229,0.12471721468139203,1.174229363912718
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.009584622388077333,0.009584622388077333,0.009584622388077333
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7473466592663393,0.48470945741605576,0.9270535515321598
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.013109905821083522,0.013109905821083522,0.013109905821083522
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.06644832734258344,0.06644832734258344,0.06644832734258344
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.03263710758914969,0.03263710758914969,0.03263710758914969
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.0799440419359927,0.37442672651867304,2.8598779816882547
positive_beta_prior__component_scales_lengthscale_only,2025-11-28,6,lengthscale_only,component_scales,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.16547468656769124,0.16547468656769124,0.16547468656769124
